Frame Index,Area Convex (px^2),Area Measured (px^2),Area (microns^2),Width (px),Height (px),Width (microns),Height (microns),Aspect Ratio,Porosity,Brightness,Deformation,Inertia Ratio,Principal Inertia Ratio,Poisson Ratio
13728,1949.0,1899.5,211.0556,32,78,10.6667,26.0,0.4103,1.0261,120.2242,0.1802,6.1158,0.1635,0.6405
13729,2105.5,2064.5,229.3889,47,58,15.6667,19.3333,0.8103,1.0199,120.2488,0.0794,1.4699,0.6802,0.9002
13730,941.0,907.0,100.7778,48,25,16.0,8.3333,1.92,1.0375,121.7857,0.1578,0.2582,0.2531,1.3856
13732,1938.5,1902.5,211.3889,46,56,15.3333,18.6667,0.8214,1.0189,121.1089,0.072,1.5869,0.6274,0.9063
13733,1478.0,1433.5,159.2778,39,49,13.0,16.3333,0.7959,1.031,117.4536,0.0858,1.6504,0.6059,0.8921
13734,1616.0,1585.0,176.1111,39,56,13.0,18.6667,0.6964,1.0196,121.04,0.0858,2.0838,0.4792,0.8345
13735,2859.5,2719.0,302.1111,35,101,11.6667,33.6667,0.3465,1.0517,116.3164,0.2553,9.2072,0.1083,0.5887
13736,3307.5,3210.5,356.7222,33,117,11.0,39.0,0.2821,1.0302,118.9656,0.2735,13.1024,0.0762,0.5311
13737,3531.5,3337.5,370.8333,41,104,13.6667,34.6667,0.3942,1.0581,118.8388,0.2096,6.7388,0.1481,0.6279
13738,2564.5,2404.5,267.1667,39,75,13.0,25.0,0.52,1.0665,121.3582,0.1939,3.8241,0.261,0.7211
13739,2364.0,2317.5,257.5,40,80,13.3333,26.6667,0.5,1.0201,119.9439,0.1479,4.0626,0.2449,0.7071
13741,2211.5,2166.5,240.7222,44,68,14.6667,22.6667,0.6471,1.0208,122.7324,0.1029,2.3593,0.4229,0.8044
13742,2159.5,2095.0,232.7778,46,68,15.3333,22.6667,0.6765,1.0308,124.5124,0.1452,2.3013,0.43,0.8225
13743,2434.5,2342.0,260.2222,39,86,13.0,28.6667,0.4535,1.0395,118.9126,0.1953,5.6754,0.1744,0.6734
13744,1801.0,1765.5,196.1667,38,61,12.6667,20.3333,0.623,1.0201,123.0805,0.0989,2.5866,0.3836,0.7893
13745,2014.0,1976.0,219.5556,40,64,13.3333,21.3333,0.625,1.0192,127.5988,0.1023,2.5696,0.3866,0.7906
13747,4940.0,4818.5,535.3889,55,113,18.3333,37.6667,0.4867,1.0252,127.8496,0.1698,4.5139,0.2215,0.6977
13748,2742.0,2700.5,300.0556,49,68,16.3333,22.6667,0.7206,1.0154,120.3097,0.0939,1.9551,0.5113,0.8489
13749,3401.0,3350.5,372.2778,53,83,17.6667,27.6667,0.6386,1.0151,124.9716,0.0937,2.4524,0.4075,0.7991
13750,3163.5,3102.0,344.6667,45,95,15.0,31.6667,0.4737,1.0198,125.0081,0.1556,4.5232,0.2209,0.6882
13751,2475.5,2420.5,268.9444,45,70,15.0,23.3333,0.6429,1.0227,116.2994,0.1092,2.5899,0.3842,0.8018
13752,2885.0,2844.5,316.0556,48,77,16.0,25.6667,0.6234,1.0142,122.9333,0.0958,2.583,0.3849,0.7895
13753,2913.5,2875.5,319.5,44,83,14.6667,27.6667,0.5301,1.0132,125.0784,0.1128,3.4554,0.2891,0.7281
13754,2391.5,2321.0,257.8889,44,67,14.6667,22.3333,0.6567,1.0304,126.1419,0.1355,2.4746,0.3824,0.8104
13756,1962.0,1863.0,207.0,41,64,13.6667,21.3333,0.6406,1.0531,121.071,0.1588,2.6825,0.3716,0.8004
13757,3056.5,2967.0,329.6667,42,95,14.0,31.6667,0.4421,1.0302,125.1456,0.1725,5.1686,0.1933,0.6649
13758,2700.5,2534.0,281.5556,40,107,13.3333,35.6667,0.3738,1.0657,124.2551,0.2867,7.3179,0.1122,0.6114
13759,1727.5,1687.0,187.4444,33,68,11.0,22.6667,0.4853,1.024,115.021,0.1643,4.6155,0.2142,0.6966
13760,1984.5,1929.0,214.3333,38,72,12.6667,24.0,0.5278,1.0288,121.4262,0.1555,3.9328,0.2542,0.7265
13761,1863.0,1836.5,204.0556,43,56,14.3333,18.6667,0.7679,1.0144,118.7238,0.0677,1.7203,0.5718,0.8763
13762,2709.0,2656.0,295.1111,42,82,14.0,27.3333,0.5122,1.02,122.6641,0.135,3.9735,0.2513,0.7157
13763,776.5,762.0,84.6667,35,28,11.6667,9.3333,1.25,1.019,120.2466,0.0835,0.6577,0.6573,1.118
13764,1792.5,1755.5,195.0556,34,66,11.3333,22.0,0.5152,1.0211,123.9542,0.1446,3.8623,0.2588,0.7177
13765,2809.0,2754.0,306.0,46,82,15.3333,27.3333,0.561,1.02,118.0368,0.1473,3.3101,0.3021,0.749
13766,2494.0,2442.5,271.3889,47,70,15.6667,23.3333,0.6714,1.0211,119.0194,0.1089,2.4578,0.4008,0.8194
13767,3210.5,3021.0,335.6667,39,109,13.0,36.3333,0.3578,1.0627,126.8567,0.2531,8.6459,0.1152,0.5982
13768,3210.5,0.0,0.0,1,7,0.3333,2.3333,0.1429,1.0627,145.0,0.2531,8.6459,0.1152,0.5982
13769,3363.5,3306.0,367.3333,53,84,17.6667,28.0,0.631,1.0174,126.3766,0.1131,2.6236,0.3742,0.7943
13770,1828.0,1790.5,198.9444,37,68,12.3333,22.6667,0.5441,1.0209,118.9453,0.131,3.4903,0.2859,0.7376
13771,581.5,568.5,63.1667,27,29,9.0,9.6667,0.931,1.0229,116.2046,0.0946,1.2454,0.7646,0.9649
13772,2386.0,2341.5,260.1667,43,71,14.3333,23.6667,0.6056,1.019,119.5284,0.1001,2.7413,0.3645,0.7782
13773,2024.0,1969.0,218.7778,40,61,13.3333,20.3333,0.6557,1.0279,119.9751,0.1091,2.3805,0.4181,0.8098
13774,2570.5,2524.0,280.4444,42,78,14.0,26.0,0.5385,1.0184,126.2344,0.1235,3.5575,0.2798,0.7338
13775,2101.0,2066.0,229.5556,41,65,13.6667,21.6667,0.6308,1.0169,118.3585,0.0924,2.5544,0.3915,0.7942
13776,928.5,909.0,101.0,37,33,12.3333,11.0,1.1212,1.0215,119.0707,0.0885,0.8582,0.8578,1.0589
13777,2023.5,1982.5,220.2778,46,59,15.3333,19.6667,0.7797,1.0207,125.1934,0.0856,1.7987,0.5556,0.883
13778,1408.5,1379.0,153.2222,38,49,12.6667,16.3333,0.7755,1.0214,118.8655,0.0903,1.681,0.5949,0.8806
13779,1398.5,1377.0,153.0,36,49,12.0,16.3333,0.7347,1.0156,121.0535,0.0697,1.8526,0.5386,0.8571
13780,1176.5,1157.5,128.6111,38,40,12.6667,13.3333,0.95,1.0164,122.4228,0.0909,1.134,0.8436,0.9747
13781,1956.0,1916.5,212.9444,40,64,13.3333,21.3333,0.625,1.0206,124.3896,0.0966,2.6016,0.3842,0.7906
13782,3887.0,3828.0,425.3333,52,98,17.3333,32.6667,0.5306,1.0154,125.4593,0.1359,3.6293,0.2754,0.7284
13783,2279.0,2224.5,247.1667,47,66,15.6667,22.0,0.7121,1.0245,118.1535,0.1024,2.1448,0.4592,0.8439
13784,2292.5,2242.5,249.1667,46,66,15.3333,22.0,0.697,1.0223,121.257,0.089,2.0424,0.4861,0.8348
13785,1364.0,1326.5,147.3889,41,42,13.6667,14.0,0.9762,1.0283,119.2764,0.1024,1.1155,0.8208,0.988
13786,2542.0,2484.5,276.0556,48,72,16.0,24.0,0.6667,1.0231,123.9086,0.1019,2.3561,0.4218,0.8165
13787,2131.0,2104.0,233.7778,39,69,13.0,23.0,0.5652,1.0128,124.384,0.1084,3.1371,0.3187,0.7518
13788,1874.0,1825.0,202.7778,38,61,12.6667,20.3333,0.623,1.0268,125.1929,0.1207,2.6937,0.3639,0.7893
13789,2250.5,2215.0,246.1111,40,71,13.3333,23.6667,0.5634,1.016,123.5681,0.1104,3.1918,0.3132,0.7506
13790,2336.0,2282.0,253.5556,41,70,13.6667,23.3333,0.5857,1.0237,126.7819,0.1318,3.0921,0.3219,0.7653
13791,2543.0,2488.5,276.5,47,76,15.6667,25.3333,0.6184,1.0219,120.9437,0.1278,2.7903,0.3583,0.7864
13792,1570.5,1540.5,171.1667,43,44,14.3333,14.6667,0.9773,1.0195,121.6478,0.0766,1.0807,0.8918,0.9886
13793,2118.5,2076.5,230.7222,41,68,13.6667,22.6667,0.6029,1.0202,126.5821,0.1097,2.7504,0.3623,0.7765
13794,2516.0,2441.0,271.2222,41,81,13.6667,27.0,0.5062,1.0307,119.9135,0.1533,4.2016,0.2379,0.7115
13795,667.5,629.5,69.9444,48,20,16.0,6.6667,2.4,1.0604,124.8987,0.2354,0.1931,0.193,1.5492
13796,1667.5,1634.5,181.6111,44,52,14.6667,17.3333,0.8462,1.0202,118.6749,0.073,1.4546,0.6632,0.9199
13797,1132.0,1109.0,123.2222,40,36,13.3333,12.0,1.1111,1.0207,118.7015,0.0698,0.834,0.8266,1.0541
13798,3277.5,3214.5,357.1667,40,104,13.3333,34.6667,0.3846,1.0196,126.2213,0.2044,7.0052,0.1424,0.6202
13799,2530.0,2496.0,277.3333,52,63,17.3333,21.0,0.8254,1.0136,123.3018,0.0605,1.4832,0.6734,0.9085
13800,2067.5,2039.5,226.6111,47,57,15.6667,19.0,0.8246,1.0137,122.8888,0.0617,1.4658,0.6702,0.9081
13801,514.0,485.5,53.9444,45,17,15.0,5.6667,2.6471,1.0587,125.8109,0.2701,0.1465,0.134,1.627
13802,2975.5,2913.0,323.6667,49,82,16.3333,27.3333,0.5976,1.0215,126.9884,0.1263,3.0412,0.3283,0.773
13803,1707.5,1658.5,184.2778,42,53,14.0,17.6667,0.7925,1.0295,123.0942,0.1141,1.6383,0.6101,0.8902
13804,1683.0,1640.0,182.2222,44,52,14.6667,17.3333,0.8462,1.0262,116.6223,0.1196,1.5145,0.6503,0.9199
13805,2757.5,2711.5,301.2778,50,74,16.6667,24.6667,0.6757,1.017,123.875,0.0933,2.2148,0.4491,0.822
13806,2214.0,2175.5,241.7222,45,66,15.0,22.0,0.6818,1.0177,125.2568,0.097,2.2572,0.4395,0.8257
13807,2290.0,2252.5,250.2778,40,73,13.3333,24.3333,0.5479,1.0166,118.8521,0.1243,3.6204,0.2742,0.7402
13808,953.5,936.0,104.0,30,39,10.0,13.0,0.7692,1.0187,118.9333,0.0778,1.7176,0.5742,0.8771
13809,2461.0,2408.0,267.5556,46,71,15.3333,23.6667,0.6479,1.022,121.5008,0.1216,2.6015,0.3841,0.8049
13810,772.0,731.5,81.2778,35,32,11.6667,10.6667,1.0938,1.0554,122.2532,0.1427,1.065,0.772,1.0458
13811,5808.5,5699.0,633.2222,50,146,16.6667,48.6667,0.3425,1.0192,120.4441,0.2288,8.7898,0.113,0.5852
13812,2765.5,2727.5,303.0556,51,63,17.0,21.0,0.8095,1.0139,122.8532,0.0834,1.5544,0.6297,0.8997
13813,2066.5,2027.0,225.2222,43,64,14.3333,21.3333,0.6719,1.0195,125.2352,0.0993,2.3645,0.4229,0.8197
13814,4761.0,4708.5,523.1667,64,94,21.3333,31.3333,0.6809,1.0112,126.9519,0.0805,2.1558,0.4627,0.8251
13815,3667.0,3616.5,401.8333,62,71,20.6667,23.6667,0.8732,1.014,128.3928,0.0802,1.3169,0.7592,0.9345
13816,3007.5,2948.5,327.6111,42,96,14.0,32.0,0.4375,1.02,124.3292,0.1771,5.219,0.1914,0.6614
13817,1526.0,1495.0,166.1111,44,44,14.6667,14.6667,1.0,1.0207,126.2228,0.0774,1.012,0.8946,0
13818,1949.0,1891.5,210.1667,35,72,11.6667,24.0,0.4861,1.0304,122.6763,0.1589,4.5746,0.2171,0.6972
13819,2132.5,2059.0,228.7778,37,74,12.3333,24.6667,0.5,1.0357,126.5165,0.1843,4.1764,0.2379,0.7071
13820,2481.0,2428.0,269.7778,44,78,14.6667,26.0,0.5641,1.0218,124.035,0.1324,3.3407,0.2993,0.7511
13821,2380.5,2341.5,260.1667,34,86,11.3333,28.6667,0.3953,1.0167,121.4499,0.1725,6.245,0.1597,0.6288
13822,2545.0,2450.0,272.2222,39,83,13.0,27.6667,0.4699,1.0388,124.9333,0.1815,4.8187,0.2075,0.6855
13823,1185.5,1164.5,129.3889,38,40,12.6667,13.3333,0.95,1.018,121.2316,0.0962,1.2345,0.7517,0.9747
13825,1885.5,1857.0,206.3333,43,57,14.3333,19.0,0.7544,1.0153,121.9295,0.0706,1.7912,0.5425,0.8686
13826,2006.0,1969.0,218.7778,48,56,16.0,18.6667,0.8571,1.0188,125.9466,0.0748,1.494,0.6246,0.9258
13827,1891.0,1838.5,204.2778,39,63,13.0,21.0,0.619,1.0286,125.1431,0.1127,2.6596,0.3754,0.7868
13828,359.0,346.5,38.5,31,16,10.3333,5.3333,1.9375,1.0361,117.6859,0.1507,0.2787,0.2772,1.3919
13829,2306.0,2269.0,252.1111,46,66,15.3333,22.0,0.697,1.0163,124.1132,0.0807,2.1084,0.4711,0.8348
13830,1037.0,1017.0,113.0,38,34,12.6667,11.3333,1.1176,1.0197,119.7707,0.0828,0.822,0.7838,1.0572
13831,1849.5,1815.0,201.6667,42,57,14.0,19.0,0.7368,1.019,121.823,0.0765,1.9053,0.513,0.8584
13832,1591.5,1568.5,174.2778,39,52,13.0,17.3333,0.75,1.0147,121.6131,0.0742,1.8237,0.5186,0.866
13833,1953.0,1863.5,207.0556,29,83,9.6667,27.6667,0.3494,1.048,123.0563,0.2271,8.6206,0.116,0.5911
13834,2103.0,2047.5,227.5,32,82,10.6667,27.3333,0.3902,1.0271,127.1057,0.1932,7.0411,0.1419,0.6247
13835,2315.5,2278.5,253.1667,45,68,15.0,22.6667,0.6618,1.0162,122.936,0.0916,2.299,0.4344,0.8135
13836,2179.0,2139.5,237.7222,44,65,14.6667,21.6667,0.6769,1.0185,124.0158,0.0862,2.2999,0.4324,0.8228
13837,2370.0,2324.5,258.2778,42,69,14.0,23.0,0.6087,1.0196,119.1294,0.1027,2.7882,0.3582,0.7802
13838,2693.0,2649.0,294.3333,45,78,15.0,26.0,0.5769,1.0166,123.0832,0.1079,2.9416,0.3396,0.7596
13839,1998.0,1956.5,217.3889,40,67,13.3333,22.3333,0.597,1.0212,125.8343,0.1122,2.9204,0.3398,0.7727
13841,963.0,915.0,101.6667,32,48,10.6667,16.0,0.6667,1.0525,117.865,0.2188,2.9938,0.334,0.8165
13842,2377.0,2283.5,253.7222,40,87,13.3333,29.0,0.4598,1.0409,121.8696,0.2112,5.0281,0.1975,0.6781
13843,2327.5,2284.5,253.8333,43,70,14.3333,23.3333,0.6143,1.0188,123.6736,0.1056,2.761,0.3615,0.7838
13844,2959.0,2910.0,323.3333,55,70,18.3333,23.3333,0.7857,1.0168,122.1613,0.0799,1.6601,0.6021,0.8864
13845,1123.0,1100.5,122.2778,37,39,12.3333,13.0,0.9487,1.0204,117.0017,0.0604,1.1594,0.8405,0.974
13846,1699.0,1670.5,185.6111,42,54,14.0,18.0,0.7778,1.0171,124.5075,0.0699,1.7308,0.5739,0.8819
13847,2422.5,2371.0,263.4444,42,77,14.0,25.6667,0.5455,1.0217,125.7458,0.1356,3.4717,0.2878,0.7385
13848,2352.0,2317.5,257.5,47,65,15.6667,21.6667,0.7231,1.0149,123.9087,0.0838,1.9305,0.5112,0.8503
13849,1551.0,1511.0,167.8889,43,44,14.3333,14.6667,0.9773,1.0265,123.3508,0.1009,1.0382,0.8902,0.9886
13850,2339.0,2287.0,254.1111,43,72,14.3333,24.0,0.5972,1.0227,124.5287,0.1172,2.9071,0.3429,0.7728
13851,1757.0,1728.5,192.0556,44,51,14.6667,17.0,0.8627,1.0165,121.1814,0.0967,1.4837,0.6359,0.9288
13852,2829.0,2776.0,308.4444,52,74,17.3333,24.6667,0.7027,1.0191,123.8943,0.0977,2.1583,0.4569,0.8383
13853,2854.5,2797.5,310.8333,40,94,13.3333,31.3333,0.4255,1.0204,126.0521,0.1744,5.7139,0.175,0.6523
13854,640.5,624.0,69.3333,39,22,13.0,7.3333,1.7727,1.0264,118.1642,0.1284,0.3558,0.3551,1.3314
13855,1989.5,1958.5,217.6111,42,59,14.0,19.6667,0.7119,1.0158,122.3327,0.0797,1.9646,0.5085,0.8437
13856,2337.0,2266.5,251.8333,30,96,10.0,32.0,0.3125,1.0311,127.2038,0.2454,10.6558,0.0932,0.559
13857,2841.0,2795.5,310.6111,51,72,17.0,24.0,0.7083,1.0163,124.7193,0.0861,2.0857,0.4794,0.8416
13859,1777.5,1753.0,194.7778,40,57,13.3333,19.0,0.7018,1.014,118.2714,0.0765,2.1113,0.4631,0.8377
13860,2075.5,2022.5,224.7222,45,62,15.0,20.6667,0.7258,1.0262,124.15,0.1015,1.9764,0.4952,0.8519
13861,2237.0,2202.5,244.7222,43,68,14.3333,22.6667,0.6324,1.0157,123.7035,0.0972,2.5482,0.391,0.7952
13862,2838.0,2750.0,305.5556,38,99,12.6667,33.0,0.3838,1.032,123.3971,0.219,7.5871,0.1318,0.6195
13863,2691.0,2588.0,287.5556,38,90,12.6667,30.0,0.4222,1.0398,125.6725,0.2086,6.0475,0.165,0.6498
13864,2451.0,2404.0,267.1111,45,70,15.0,23.3333,0.6429,1.0196,118.8896,0.1133,2.5042,0.3986,0.8018
13865,2431.0,2387.5,265.2778,45,71,15.0,23.6667,0.6338,1.0182,121.0939,0.103,2.601,0.3835,0.7961
13866,950.0,935.0,103.8889,32,37,10.6667,12.3333,0.8649,1.016,117.8099,0.0783,1.3403,0.7461,0.93
13867,1987.5,1947.0,216.3333,38,70,12.6667,23.3333,0.5429,1.0208,121.8277,0.1271,3.4893,0.2855,0.7368
13868,3449.0,3331.5,370.1667,41,116,13.6667,38.6667,0.3534,1.0353,124.0651,0.2443,8.8757,0.1125,0.5945
13873,2043.5,2006.0,222.8889,49,57,16.3333,19.0,0.8596,1.0187,118.2939,0.0688,1.397,0.6956,0.9272
13874,1005.5,986.0,109.5556,44,30,14.6667,10.0,1.4667,1.0198,115.2196,0.1113,0.4995,0.4845,1.2111
13875,988.0,972.0,108.0,37,34,12.3333,11.3333,1.0882,1.0165,116.9056,0.0823,0.884,0.877,1.0432
13876,2823.5,2769.0,307.6667,42,84,14.0,28.0,0.5,1.0197,124.2519,0.1332,4.0495,0.2444,0.7071
13878,1736.5,1676.0,186.2222,34,74,11.3333,24.6667,0.4595,1.0361,119.3647,0.1901,4.8847,0.2043,0.6778
13879,939.0,913.0,101.4444,35,38,11.6667,12.6667,0.9211,1.0285,121.1169,0.1141,1.3749,0.6929,0.9597
13880,1114.0,1081.5,120.1667,31,46,10.3333,15.3333,0.6739,1.0301,117.8846,0.1312,2.5351,0.3933,0.8209
13881,1758.5,1712.5,190.2778,34,68,11.3333,22.6667,0.5,1.0269,121.0832,0.1494,4.2009,0.2376,0.7071
13882,3678.5,3625.5,402.8333,56,85,18.6667,28.3333,0.6588,1.0146,121.753,0.0881,2.2709,0.4403,0.8117
13883,3526.5,3483.5,387.0556,56,81,18.6667,27.0,0.6914,1.0123,123.1624,0.0826,2.0976,0.4741,0.8315
13885,2125.5,2088.5,232.0556,42,63,14.0,21.0,0.6667,1.0177,118.6754,0.0923,2.2806,0.4348,0.8165
13886,2737.0,2679.5,297.7222,47,79,15.6667,26.3333,0.5949,1.0215,123.4821,0.1313,2.9936,0.3338,0.7713
13887,982.5,940.0,104.4444,42,31,14.0,10.3333,1.3548,1.0452,112.4132,0.138,0.6128,0.6125,1.164
13888,1953.5,1922.0,213.5556,48,54,16.0,18.0,0.8889,1.0164,119.4193,0.0639,1.3243,0.7484,0.9428
13889,2226.0,2189.5,243.2778,49,61,16.3333,20.3333,0.8033,1.0167,121.244,0.0677,1.553,0.642,0.8963
13890,1112.0,1081.0,120.1111,48,32,16.0,10.6667,1.5,1.0287,121.1902,0.1285,0.4964,0.4843,1.2247
13891,1709.0,1669.5,185.5,38,55,12.6667,18.3333,0.6909,1.0237,122.3138,0.1012,2.191,0.4557,0.8312
13892,2436.0,2365.5,262.8333,47,69,15.6667,23.0,0.6812,1.0298,128.4788,0.1071,2.3309,0.4201,0.8253
13893,853.5,833.0,92.5556,33,34,11.0,11.3333,0.9706,1.0246,120.9153,0.0993,1.1678,0.8527,0.9852
13894,3315.0,3162.0,351.3333,42,107,14.0,35.6667,0.3925,1.0484,125.2956,0.2147,6.7764,0.1476,0.6265
13895,2154.5,2116.0,235.1111,44,64,14.6667,21.3333,0.6875,1.0182,120.7238,0.084,2.1102,0.4579,0.8292
13896,634.5,595.0,66.1111,42,23,14.0,7.6667,1.8261,1.0664,118.0109,0.2,0.3659,0.3577,1.3513
13897,2265.5,2223.5,247.0556,43,70,14.3333,23.3333,0.6143,1.0189,123.2845,0.1082,2.7685,0.3612,0.7838
13898,3259.5,3204.5,356.0556,49,87,16.3333,29.0,0.5632,1.0172,121.429,0.1214,3.2185,0.31,0.7505
13899,1624.5,1599.5,177.7222,45,44,15.0,14.6667,1.0227,1.0156,120.0952,0.0883,0.9656,0.8424,1.0113
13901,5459.5,5385.0,598.3333,76,80,25.3333,26.6667,0.95,1.0138,129.2252,0.0912,1.0766,0.9019,0.9747
13902,1834.0,1798.0,199.7778,38,62,12.6667,20.6667,0.6129,1.02,114.7523,0.1046,2.7985,0.3572,0.7829
13904,2052.0,2016.0,224.0,43,64,14.3333,21.3333,0.6719,1.0179,123.3211,0.0958,2.3882,0.4154,0.8197
13905,1124.0,1099.5,122.1667,42,36,14.0,12.0,1.1667,1.0223,122.9896,0.1117,0.8252,0.8251,1.0801
13906,2081.5,2044.0,227.1111,45,62,15.0,20.6667,0.7258,1.0183,125.0575,0.0834,1.9681,0.508,0.8519
13907,1609.5,1581.0,175.6667,38,53,12.6667,17.6667,0.717,1.018,116.3537,0.0881,2.0432,0.4894,0.8467
13908,2363.0,2305.0,256.1111,45,70,15.0,23.3333,0.6429,1.0252,126.0163,0.1197,2.5306,0.3926,0.8018
13909,1625.5,1599.5,177.7222,37,56,12.3333,18.6667,0.6607,1.0163,117.8939,0.0822,2.3428,0.4218,0.8128
13910,826.5,798.5,88.7222,36,31,12.0,10.3333,1.1613,1.0351,117.6643,0.1043,0.8354,0.8207,1.0776
13911,2601.5,2564.5,284.9444,43,77,14.3333,25.6667,0.5584,1.0144,120.8237,0.1088,3.1617,0.3161,0.7473
13912,2212.5,2160.0,240.0,40,68,13.3333,22.6667,0.5882,1.0243,120.9924,0.1153,2.9499,0.3378,0.767
13913,3241.0,3185.0,353.8889,50,85,16.6667,28.3333,0.5882,1.0176,124.3118,0.1108,2.962,0.3375,0.767
13914,1863.0,1828.0,203.1111,39,62,13.0,20.6667,0.629,1.0191,118.1987,0.0998,2.5402,0.3921,0.7931
13915,1132.5,1081.5,120.1667,35,41,11.6667,13.6667,0.8537,1.0472,115.7636,0.1102,1.5358,0.6424,0.9239
13916,2721.5,2663.5,295.9444,46,76,15.3333,25.3333,0.6053,1.0218,127.4425,0.113,2.8144,0.3522,0.778
13917,6732.5,6169.5,685.5,46,199,15.3333,66.3333,0.2312,1.0913,133.2972,0.392,19.44,0.0472,0.4808
13919,2910.0,2840.0,315.5556,46,87,15.3333,29.0,0.5287,1.0246,126.6012,0.1406,3.6923,0.2706,0.7271
13920,3761.5,3674.5,408.2778,49,101,16.3333,33.6667,0.4851,1.0237,126.0721,0.1515,4.2136,0.2373,0.6965
13921,2204.0,2159.5,239.9444,40,76,13.3333,25.3333,0.5263,1.0206,121.6835,0.138,3.5714,0.28,0.7255
13922,946.0,907.0,100.7778,35,37,11.6667,12.3333,0.9459,1.043,116.2482,0.1338,1.2975,0.758,0.9726
13923,2066.0,2020.0,224.4444,43,63,14.3333,21.0,0.6825,1.0228,123.627,0.12,2.3237,0.43,0.8262
13924,2732.5,2667.5,296.3889,49,76,16.3333,25.3333,0.6447,1.0244,128.0953,0.1229,2.572,0.3875,0.803
13925,2063.0,2029.5,225.5,41,66,13.6667,22.0,0.6212,1.0165,122.6346,0.0958,2.587,0.3859,0.7882
13926,1871.0,1811.5,201.2778,38,66,12.6667,22.0,0.5758,1.0328,122.2094,0.1725,3.4887,0.2856,0.7588
13927,2418.5,2317.0,257.4444,41,84,13.6667,28.0,0.4881,1.0438,123.1555,0.2045,4.5949,0.2176,0.6986
13928,1835.0,1733.5,192.6111,38,66,12.6667,22.0,0.5758,1.0586,114.8608,0.1978,3.6243,0.2741,0.7588
13929,2605.5,2544.5,282.7222,43,84,14.3333,28.0,0.5119,1.024,122.7766,0.1515,3.9787,0.2505,0.7155
13930,1827.0,1785.0,198.3333,47,51,15.6667,17.0,0.9216,1.0235,122.0231,0.1177,1.3265,0.7225,0.96
13931,3501.0,3436.5,381.8333,52,91,17.3333,30.3333,0.5714,1.0188,124.5362,0.1228,3.1836,0.3136,0.7559
13932,2738.5,2690.5,298.9444,51,72,17.0,24.0,0.7083,1.0178,122.541,0.0878,2.0238,0.4939,0.8416
13933,2935.0,2884.0,320.4444,48,79,16.0,26.3333,0.6076,1.0177,123.1119,0.0992,2.7177,0.3668,0.7795
13934,2653.5,2601.0,289.0,47,68,15.6667,22.6667,0.6912,1.0202,125.1073,0.1045,2.1889,0.4546,0.8314
13935,902.0,869.5,96.6111,33,36,11.0,12.0,0.9167,1.0374,118.9697,0.1217,1.3998,0.6576,0.9574
13936,2467.0,2401.0,266.7778,40,82,13.3333,27.3333,0.4878,1.0275,122.2451,0.1636,4.3767,0.2285,0.6984
13938,2719.5,2526.0,280.6667,44,85,14.6667,28.3333,0.5176,1.0766,123.8896,0.2018,3.8883,0.2209,0.7195
13939,1575.0,1544.0,171.5556,42,50,14.0,16.6667,0.84,1.0201,116.5923,0.0737,1.5035,0.6564,0.9165
13940,1777.0,1748.5,194.2778,44,54,14.6667,18.0,0.8148,1.0163,122.7799,0.0654,1.4966,0.6671,0.9027
13941,1854.0,1814.5,201.6111,43,58,14.3333,19.3333,0.7414,1.0218,127.1479,0.0827,1.8538,0.5362,0.861
13942,1548.0,1516.0,168.4444,35,56,11.6667,18.6667,0.625,1.0211,121.8998,0.1138,2.6673,0.3729,0.7906
13943,2978.5,2906.0,322.8889,39,99,13.0,33.0,0.3939,1.0249,126.2769,0.2038,6.7027,0.145,0.6276
13944,2688.0,2640.0,293.3333,48,76,16.0,25.3333,0.6316,1.0182,125.0579,0.1115,2.5465,0.3915,0.7947
13945,3455.0,3400.0,377.7778,51,92,17.0,30.6667,0.5543,1.0162,122.3079,0.1296,3.2623,0.306,0.7445
13946,2649.0,2609.0,289.8889,50,66,16.6667,22.0,0.7576,1.0153,122.723,0.0779,1.8113,0.5381,0.8704
13947,2348.0,2314.0,257.1111,46,67,15.3333,22.3333,0.6866,1.0147,123.491,0.0857,2.1379,0.4649,0.8286
13949,3460.5,3404.0,378.2222,54,83,18.0,27.6667,0.6506,1.0166,126.1264,0.0968,2.4767,0.4026,0.8066
13950,2206.5,2165.0,240.5556,41,71,13.6667,23.6667,0.5775,1.0192,122.4259,0.1173,3.0001,0.3333,0.7599
13951,3005.5,2937.0,326.3333,44,89,14.6667,29.6667,0.4944,1.0233,127.2242,0.1487,4.2965,0.2326,0.7031
13952,1370.5,1335.5,148.3889,34,51,11.3333,17.0,0.6667,1.0262,116.6885,0.1167,2.4539,0.4007,0.8165
13953,2056.5,1985.5,220.6111,43,67,14.3333,22.3333,0.6418,1.0358,125.0111,0.1334,2.7211,0.3579,0.8011
13954,3273.0,3204.5,356.0556,52,82,17.3333,27.3333,0.6341,1.0214,122.8786,0.1071,2.6267,0.3781,0.7963
13955,1908.0,1856.0,206.2222,52,46,17.3333,15.3333,1.1304,1.028,125.1665,0.1003,0.8434,0.7496,1.0632
13956,2173.0,2137.5,237.5,43,67,14.3333,22.3333,0.6418,1.0166,124.862,0.1025,2.5451,0.3922,0.8011
13957,3138.5,3100.5,344.5,50,80,16.6667,26.6667,0.625,1.0123,124.6477,0.0893,2.5184,0.3962,0.7906
